ID,YEAR_STA,TARGET,WHERE,REGIOTYP,BUYPOWER,CASATYP,STRTYP,VAL_TIER,FAMGROUP,AGEGROUP,ANTDT,ANZHH,ANZGEW,CAR_DENS,CAR_PERF,PROB_BUS,PROB_AUT,PROB_JEE,TYP1,TYP2,TYP3,TYP4,TYP5,TYP6,TYP7,TYP8,TYP9,PROB_DAILY,PHARM1,PHARM2,PHARM3,PHARM4,PHARM5,PHARM6
"317,972","1,996",1,0,12,4,2,1,9,3,2,1,5,0,8,1,0,9,0,2,1,5,7,1,6,6,1,5,8,1,2,7,5,6,4
"376,696","1,997",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"294,153","1,995",1,0,16,1,1,1,2,3,6,4,1,0,5,1,0,8,2,2,2,4,6,3,1,2,5,2,1,2,7,5,1,2,6
"334,314","1,996",1,0,13,4,3,1,8,2,2,2,7,0,1,5,3,6,3,2,2,1,6,2,4,4,7,5,7,6,7,4,6,5,3
"22,201","1,992",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"334,080","1,996",1,0,16,1,1,1,6,4,5,9,1,0,8,4,3,9,2,6,6,4,6,5,6,4,3,2,5,2,4,7,6,4,1
"390,438","1,997",1,0,14,8,2,1,6,9,5,3,3,1,9,7,6,6,3,7,5,7,7,1,1,2,7,6,8,7,6,5,6,1,1
"305,303","1,995",1,0,16,3,1,1,2,7,4,7,2,0,8,8,6,1,3,6,1,1,6,2,1,1,2,1,6,3,4,7,2,4,3
"386,031","1,997",1,0,14,4,1,1,2,4,4,9,1,0,9,2,6,6,0,3,4,1,3,6,4,1,3,2,1,2,2,7,7,5,3
"361,301","1,996",1,0,14,3,1,1,6,8,4,9,2,0,6,4,6,6,0,3,2,3,2,5,3,5,2,2,8,1,7,6,6,1,3
"332,368","1,996",1,0,16,2,1,3,8,9,4,6,1,0,9,5,6,8,0,4,7,2,6,5,2,6,3,6,5,1,4,7,3,4,2
"346,620","1,996",1,0,13,2,1,1,1,7,6,7,1,1,8,5,6,2,0,2,5,1,5,3,4,7,3,6,3,5,6,5,4,3,5
"299,162","1,995",1,0,16,1,1,2,7,5,5,2,1,0,6,7,,3,0,7,5,1,1,1,3,6,7,3,1,3,7,4,7,1,4
"333,626","1,996",1,1,12,-4,2,1,7,5,4,2,3,1,9,2,,6,1,,,,,,,,,,,,,,,,
"373,021","1,997",1,0,14,4,1,1,4,7,5,1,2,0,9,3,6,5,3,3,3,3,3,4,3,6,3,1,1,2,2,7,7,1,1
"330,198","1,996",1,0,16,4,2,1,7,2,4,5,4,0,10,4,0,3,0,3,1,1,6,7,7,1,3,7,6,4,3,7,7,6,2
"385,305","1,997",1,1,14,-5,1,1,3,9,4,8,1,0,9,8,0,3,1,1,2,3,3,4,3,2,2,1,,7,2,3,4,6,4
"368,937","1,997",1,0,12,4,2,4,9,7,2,5,3,1,1,10,0,9,0,1,6,7,7,7,1,7,1,1,6,4,3,6,4,3,4
"377,120","1,997",1,0,13,3,2,1,2,4,4,3,5,0,10,7,3,7,0,3,3,1,1,2,6,1,2,4,1,5,7,2,7,5,1
"357,154","1,996",1,0,12,8,1,1,3,8,4,8,1,0,8,8,6,8,1,1,7,1,6,3,7,2,3,4,5,2,7,3,1,7,1
"261,041","1,995",1,0,14,3,1,1,2,3,6,6,1,0,4,4,0,2,0,3,5,5,2,7,2,5,3,3,1,3,2,7,5,4,1
"384,208","1,997",1,0,15,1,1,1,1,5,5,8,1,0,10,5,6,6,3,3,1,1,6,4,4,4,4,3,8,1,7,6,1,5,3
"386,407","1,997",1,0,16,2,2,3,6,5,5,7,5,0,2,3,6,6,0,6,7,3,6,6,4,1,3,3,3,2,4,7,3,2,5
"303,587","1,995",1,0,11,5,2,1,6,5,5,7,3,1,2,9,0,7,0,4,2,2,3,5,7,3,4,6,3,4,6,4,5,5,3
"291,217","1,995",1,0,15,5,1,1,6,6,4,8,2,0,7,3,0,9,0,2,4,1,6,3,5,5,3,2,2,4,1,7,5,7,2
"365,969","1,996",1,0,11,4,2,1,8,9,6,9,3,0,6,8,6,6,0,1,3,2,4,2,6,5,5,6,8,7,3,2,6,1,2
"341,146","1,996",1,0,11,3,1,1,3,6,4,8,1,0,4,9,3,7,0,3,1,1,3,7,6,3,7,4,5,4,6,3,6,5,1
"323,138","1,996",1,0,13,9,1,1,1,2,4,3,1,0,8,3,,4,0,,,,,,,,,,,,,,,,
"309,117","1,995",1,0,15,3,2,1,8,1,2,3,3,0,4,5,3,9,1,7,7,6,7,4,2,7,7,2,2,4,4,7,5,5,3
"262,885","1,995",1,0,16,3,2,1,6,9,4,5,3,0,5,7,3,2,3,6,7,4,3,4,7,1,2,3,4,5,4,2,5,2,6
"357,172","1,996",1,0,12,6,3,3,9,7,3,3,9,0,3,7,6,9,0,7,3,7,5,5,1,7,7,3,8,4,6,5,5,5,2
"361,225","1,996",1,0,12,7,3,4,9,3,4,2,7,4,5,10,0,9,3,7,1,7,5,1,4,7,3,5,1,6,7,7,1,2,2
"328,136","1,996",1,0,16,1,1,1,1,9,5,7,1,0,9,3,6,7,1,5,3,1,2,2,1,7,3,7,5,1,4,5,7,3,5
"326,074","1,996",1,1,13,-3,1,3,7,9,4,7,1,0,8,8,0,2,2,1,2,5,2,4,5,1,2,4,,4,6,3,1,5,1
"298,218","1,995",1,0,12,6,2,1,6,7,4,1,4,2,5,4,6,2,0,5,1,6,4,4,4,7,2,7,7,1,3,6,5,5,3
"390,589","1,997",1,1,15,-6,2,1,7,7,4,5,4,0,7,1,0,5,0,4,4,5,3,5,2,1,1,2,,5,1,6,7,5,6
"320,053","1,996",1,0,11,9,4,1,7,3,4,5,14,1,3,1,0,8,0,4,3,1,4,3,5,2,3,7,2,3,6,4,2,2,3
"331,323","1,996",1,0,15,4,1,1,4,4,5,6,2,0,8,2,6,9,2,3,1,1,1,1,7,1,1,2,2,4,4,7,5,6,5
"280,826","1,995",1,0,13,3,3,1,8,6,4,7,7,0,9,8,6,8,3,7,1,2,7,2,7,2,6,7,2,5,1,5,7,7,4
"360,447","1,996",1,0,14,3,2,1,9,3,2,3,4,0,6,2,6,7,1,2,7,7,7,7,5,3,6,6,1,5,2,7,7,7,3
"354,198","1,996",1,0,16,1,1,2,3,9,3,5,2,1,10,2,3,7,1,2,6,1,1,7,1,7,5,6,8,2,3,4,6,3,5
"385,545","1,997",1,0,14,1,1,1,7,8,3,4,1,0,10,7,0,7,1,4,7,5,1,7,3,2,6,2,7,1,4,7,7,2,2
"385,681","1,997",1,0,16,1,1,1,1,9,5,4,1,0,10,5,,5,1,,,,,,,,,,,,,,,,
"68,339","1,993",1,0,14,4,1,4,6,3,5,3,1,0,8,3,6,6,1,4,4,1,1,7,7,1,1,1,8,5,1,6,2,6,6
"281,228","1,995",1,0,15,4,1,1,4,2,4,7,2,0,7,6,0,2,0,2,6,7,2,3,4,5,6,3,7,6,1,3,7,3,5
"371,922","1,997",1,0,13,2,4,1,9,5,2,1,11,0,2,4,0,9,0,2,1,1,6,6,2,1,6,7,5,6,4,5,6,7,2
"350,354","1,996",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"328,943","1,996",1,0,11,9,1,3,3,8,3,5,1,0,5,8,6,1,2,2,1,1,3,2,6,6,3,4,8,2,5,5,2,5,3
"274,907","1,995",1,0,11,7,4,1,6,1,4,4,10,1,5,3,0,9,0,3,3,7,2,6,6,4,6,5,2,1,7,3,6,1,5
"269,083","1,995",1,0,11,1,1,1,8,3,4,9,1,0,2,6,6,2,0,3,1,2,4,4,5,2,5,5,5,3,6,3,3,4,1
"69,382","1,992",1,0,12,9,1,1,4,9,5,4,1,0,8,8,0,6,0,1,7,6,1,3,5,5,1,3,8,1,2,5,3,7,2
"328,348","1,996",1,0,12,8,1,1,7,2,3,6,2,0,4,6,6,8,2,1,1,7,7,7,4,7,7,7,5,6,2,7,4,2,7
"320,872","1,996",1,0,11,3,3,1,7,4,5,2,6,1,5,9,6,7,0,4,1,3,4,6,7,1,7,2,5,3,5,3,5,6,2
"361,302","1,996",1,1,14,-8,1,1,2,8,4,7,1,0,10,2,0,5,1,3,5,1,1,5,5,2,5,3,,7,3,3,5,4,3
"240,968","1,994",1,0,15,8,1,3,8,6,5,2,1,0,2,5,0,8,0,1,7,4,6,1,6,1,2,1,3,6,5,6,5,6,6
"330,993","1,996",1,0,11,5,3,1,8,1,5,1,8,0,2,10,0,8,0,7,1,4,6,1,6,2,1,6,3,1,7,5,6,4,1
"338,051","1,996",1,0,14,4,1,1,1,7,5,5,1,0,7,6,6,4,0,4,2,5,1,3,6,4,4,2,5,4,5,4,7,1,2
"388,258","1,997",1,0,13,4,1,3,1,8,5,6,1,0,5,9,0,3,3,6,3,6,4,1,3,3,5,6,2,6,6,3,3,5,3
"391,937","1,997",1,0,16,4,2,3,5,3,3,4,3,0,8,6,3,5,1,7,5,3,4,2,5,6,1,4,7,2,4,7,5,4,3
"308,418","1,995",1,0,13,5,2,1,9,3,4,2,3,0,3,3,6,8,0,3,3,1,2,1,1,3,5,4,6,7,5,4,3,4,3
"348,962","1,996",1,1,14,-8,3,1,5,3,3,3,7,0,2,3,0,4,0,4,1,1,5,4,2,1,3,3,,4,1,7,3,3,6
"383,530","1,997",1,0,12,4,2,1,3,5,3,6,3,0,9,8,0,6,2,7,5,4,7,5,1,7,1,6,8,2,2,6,7,5,2
"313,306","1,996",1,0,13,2,1,1,6,6,4,3,2,1,9,6,0,5,0,2,5,2,2,3,4,3,7,1,1,2,6,5,1,2,6
"346,390","1,996",1,0,12,9,3,1,8,6,4,9,7,1,3,1,6,4,0,7,6,4,6,6,7,6,7,7,3,7,6,6,3,5,3
"360,424","1,996",1,0,15,7,2,1,8,6,3,8,3,1,9,5,0,7,0,7,1,1,4,1,6,6,4,6,6,5,3,4,7,6,2
"349,907","1,996",1,1,16,-7,1,1,1,7,6,8,1,1,8,1,0,5,2,1,1,1,3,3,1,3,3,2,,6,2,1,5,6,7
"322,282","1,996",1,0,16,1,1,1,3,3,5,3,2,0,7,7,6,5,3,6,4,4,3,6,7,5,3,3,8,2,7,7,1,1,5
"375,440","1,997",1,0,11,6,1,1,3,7,4,3,1,0,4,10,3,1,2,1,2,2,6,4,5,4,4,7,7,5,6,3,6,5,1
"320,425","1,996",1,0,11,7,4,1,9,2,3,2,16,0,1,10,6,8,0,2,1,7,5,5,6,4,7,7,2,4,4,4,1,4,1
"270,546","1,995",1,1,15,-5,2,1,5,1,6,7,5,0,1,2,6,7,0,1,5,1,4,1,4,1,5,5,,1,2,5,1,1,6
"373,341","1,997",1,1,15,-7,2,1,1,4,4,9,3,0,10,1,3,2,2,2,5,2,3,4,2,3,5,3,,1,1,4,7,3,7
"82,799","1,993",1,1,13,-4,5,1,6,1,4,7,57,2,4,4,3,3,0,3,1,5,3,4,2,5,4,1,,1,4,2,2,7,5
"312,334","1,996",1,0,11,8,1,1,8,2,3,1,2,0,5,6,6,9,0,7,2,6,7,4,1,2,7,7,4,6,6,4,1,4,5
"359,489","1,996",1,1,16,-1,1,3,1,7,6,4,1,0,10,1,3,7,1,4,1,2,3,3,3,1,1,2,,1,7,7,1,4,5
"317,143","1,996",1,0,16,1,1,1,6,8,4,5,1,0,8,2,0,6,2,3,4,2,5,4,3,2,6,5,6,1,4,7,7,2,2
"366,078","1,996",1,0,12,5,4,3,8,2,3,4,18,1,2,1,0,4,0,7,2,4,7,4,5,6,3,1,7,5,5,2,6,2,1
"369,568","1,997",1,0,11,5,4,3,9,2,4,1,18,2,2,1,3,8,0,5,1,5,5,3,2,4,6,7,2,3,7,4,6,1,1
"243,154","1,994",1,1,16,-9,1,1,8,6,6,9,1,0,8,1,3,8,3,2,1,1,2,5,1,3,5,3,,1,1,1,1,7,7
"253,215","1,994",1,0,15,4,1,1,2,6,3,6,1,0,10,9,6,1,2,6,1,1,3,7,5,7,1,7,8,3,4,6,5,3,3
"346,458","1,996",1,0,11,2,3,2,9,3,4,2,5,2,2,5,6,9,2,5,3,2,6,1,6,2,3,3,6,7,7,1,5,1,1
"364,698","1,996",1,0,11,5,2,3,7,3,4,6,5,0,3,3,6,4,0,4,2,1,6,5,5,3,3,5,4,4,4,5,1,7,2
"346,216","1,996",1,0,11,9,2,1,4,3,4,6,5,1,2,2,6,1,0,1,1,1,2,1,4,4,4,6,5,7,5,3,3,6,3
"241,436","1,994",1,0,11,6,1,1,3,5,4,8,2,1,8,2,3,5,1,2,3,1,1,4,5,5,2,6,5,7,6,2,6,4,2
"372,067","1,997",1,0,15,6,2,1,6,5,4,8,3,0,10,4,6,2,1,7,7,7,7,7,7,1,4,4,5,6,2,3,5,1,5
"393,893","1,997",1,0,16,2,1,1,4,6,6,6,2,0,9,5,6,3,2,6,1,3,3,2,2,4,3,3,1,1,7,5,6,2,5
"344,958","1,996",1,0,14,7,4,1,7,6,3,3,12,0,4,1,3,9,0,2,5,6,1,7,7,4,1,2,8,7,3,6,3,3,6
"319,017","1,996",1,1,16,-9,1,1,1,2,7,9,1,0,5,3,0,2,2,2,2,5,2,4,5,2,5,3,,1,7,3,6,6,7
"342,786","1,996",1,0,12,7,1,1,1,5,4,9,1,0,10,6,3,4,1,2,5,4,7,6,5,7,4,4,8,4,3,2,3,5,2
"351,649","1,996",1,1,12,-8,1,1,5,6,4,8,1,0,9,2,0,1,1,2,2,4,5,5,1,5,2,4,,7,2,1,5,6,6
"254,786","1,994",1,0,12,7,1,3,4,7,5,5,1,0,7,4,6,5,3,7,6,6,1,2,1,1,7,6,1,1,6,5,1,7,1
"350,747","1,996",1,0,12,9,2,4,4,6,4,6,4,0,3,2,3,6,0,4,6,4,5,1,7,6,3,5,5,7,3,7,1,1,5
"311,770","1,995",1,0,13,6,3,3,7,4,4,2,7,1,2,1,6,7,0,4,3,7,5,7,1,6,2,2,2,6,3,3,6,6,2
"278,485","1,995",1,0,12,8,3,1,9,2,3,1,6,0,9,1,6,9,0,7,1,7,6,1,1,7,1,7,7,1,1,3,5,7,4
"354,113","1,996",1,0,12,9,3,1,5,2,3,6,7,0,5,8,6,8,2,1,7,6,7,1,1,2,2,5,7,3,2,4,4,6,5
"307,474","1,995",1,0,12,5,1,1,4,8,4,9,2,0,3,8,3,7,2,3,5,7,6,3,2,5,2,3,6,1,3,5,4,2,1
"313,406","1,996",1,0,14,4,1,1,5,6,4,3,2,0,10,9,6,6,2,6,7,7,1,7,1,2,2,3,4,5,6,6,7,1,1
"290,791","1,995",1,1,11,-3,2,1,9,8,2,2,5,1,2,1,0,8,0,2,5,1,1,4,5,1,1,3,,1,2,1,4,2,7
"30,771","1,993",1,0,15,3,1,3,3,6,6,5,1,0,4,6,6,9,2,7,6,2,4,3,5,2,3,1,4,5,7,6,3,4,6
"224,957","1,994",1,0,14,8,1,1,5,8,5,9,1,0,10,3,6,2,1,3,3,3,1,2,1,3,2,1,5,3,1,5,1,7,6
"357,348","1,996",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"390,482","1,997",1,1,16,-8,1,3,3,7,3,6,1,0,8,3,0,7,0,4,1,2,5,1,3,5,4,5,,6,1,6,3,5,7
"297,862","1,995",1,0,11,4,3,2,8,3,5,3,7,0,6,3,0,2,0,5,5,6,1,1,1,3,3,6,5,7,6,3,5,3,1
"247,673","1,994",1,0,12,5,1,1,1,7,5,2,2,0,4,9,3,4,1,7,4,6,7,3,4,5,2,7,1,6,2,5,7,2,3
"329,124","1,996",1,0,15,3,3,1,5,6,4,7,6,0,9,5,6,6,1,2,4,3,5,5,6,1,1,1,1,5,7,2,6,4,3
"297,071","1,995",1,0,15,5,1,3,4,9,5,5,2,0,9,8,6,4,2,1,4,4,6,5,3,5,5,3,6,5,5,4,7,1,2
"370,255","1,997",1,0,14,4,1,1,5,1,2,7,2,0,9,5,3,3,1,2,5,2,4,5,1,3,6,5,1,2,7,6,3,5,4
"319,815","1,996",1,0,16,3,1,1,1,1,5,3,1,0,7,7,6,6,3,2,6,2,1,1,3,1,7,1,8,6,3,2,5,5,6
"289,474","1,995",1,0,12,7,2,3,8,4,4,8,3,0,9,7,0,4,1,1,6,4,5,6,2,7,2,3,8,4,3,2,3,5,1
"256,757","1,995",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"67,223","1,992",1,0,15,6,1,1,1,9,4,6,1,0,4,9,3,4,2,4,2,1,4,2,5,7,5,6,4,3,7,7,3,5,1
"361,269","1,996",1,0,12,5,1,1,2,8,5,3,1,1,8,5,6,2,0,2,1,1,3,1,3,5,4,5,3,7,2,5,1,3,3
"381,391","1,997",1,1,15,-8,2,2,4,5,3,8,2,3,8,3,0,5,1,1,5,3,3,2,1,3,3,2,,7,2,7,6,3,1
"349,944","1,996",1,0,11,3,3,3,8,3,2,6,8,1,5,7,6,8,1,4,3,3,5,7,6,3,3,4,3,2,5,4,5,5,5
"320,949","1,996",1,0,12,9,1,1,2,8,5,9,1,0,9,10,3,1,1,5,2,5,5,2,2,7,5,5,3,7,3,6,1,1,3
"278,646","1,995",1,0,15,3,1,1,2,8,5,8,2,0,9,2,3,7,0,5,2,5,6,1,4,4,6,6,7,6,5,2,5,2,6
"336,329","1,996",1,0,11,3,4,1,9,8,4,5,10,1,5,7,3,7,3,1,1,2,1,1,6,4,2,3,4,5,7,2,5,4,1
"222,467","1,994",1,0,14,3,1,4,2,9,2,7,1,0,10,7,6,2,2,3,3,3,5,4,2,6,3,2,6,2,7,6,6,3,4
"366,152","1,996",1,0,11,4,1,1,8,7,4,6,2,0,4,4,3,7,0,5,4,4,1,1,7,6,1,5,8,3,7,2,6,3,2
"365,638","1,996",1,0,16,4,1,1,2,5,5,4,2,0,10,3,6,6,2,5,5,6,1,2,3,4,5,3,7,6,3,6,5,3,3
"368,916","1,997",1,0,11,9,2,1,9,1,5,2,5,1,5,4,6,9,2,2,4,1,2,1,7,4,6,6,4,4,5,4,2,7,3
"319,714","1,996",1,0,16,1,1,1,3,6,4,1,2,0,10,8,3,5,3,2,2,1,2,1,5,4,4,4,6,2,4,5,7,3,3
"324,414","1,996",1,0,15,3,2,1,4,8,5,7,3,0,6,8,6,5,0,5,3,4,3,1,1,5,6,6,3,2,1,7,4,4,3
"340,568","1,996",1,1,11,-1,4,1,7,3,4,3,16,2,10,2,0,2,1,4,5,3,1,3,2,1,5,1,,1,1,1,1,7,6
"244,380","1,994",1,0,13,3,1,3,3,6,5,7,1,0,8,2,6,9,2,4,5,5,6,6,1,5,4,4,6,5,1,7,4,5,3
"363,685","1,996",1,0,12,5,2,4,6,2,6,9,3,0,8,7,6,7,2,3,3,2,6,4,3,7,7,3,5,3,4,6,5,7,2
"371,713","1,997",1,0,13,7,3,2,7,2,1,3,5,2,1,1,0,9,0,1,6,7,1,7,7,5,7,7,2,7,7,2,6,1,1
"308,812","1,995",1,0,12,8,2,1,6,2,3,3,3,0,10,5,3,6,3,1,7,1,7,3,1,5,1,3,4,2,5,2,2,6,5
"372,033","1,997",1,0,12,3,1,1,3,4,4,6,1,0,8,5,3,8,0,3,1,2,4,5,7,4,6,5,6,4,6,3,6,5,2
"10,247","1,993",1,0,13,7,1,1,1,3,6,2,2,0,4,7,6,2,2,7,7,7,7,2,4,4,7,7,5,5,2,5,4,6,6
"295,837","1,995",1,0,12,5,2,3,8,7,3,2,4,0,7,4,3,3,0,1,7,7,7,3,1,7,4,3,8,4,5,6,4,6,2
"370,650","1,997",1,0,14,5,1,1,4,1,5,9,1,0,9,6,3,6,2,4,5,3,6,3,7,2,5,2,8,2,7,6,3,4,5
"346,749","1,996",1,0,14,6,1,1,2,8,4,4,1,0,6,9,6,2,1,4,1,1,4,4,3,4,3,2,3,2,7,6,6,2,2
"369,053","1,997",1,0,11,6,2,1,8,1,4,3,5,0,2,1,0,8,0,5,3,1,5,4,4,1,4,6,4,5,3,6,2,7,3
"320,870","1,996",1,0,11,9,3,1,3,5,5,6,9,0,6,9,3,2,0,6,1,4,4,2,5,3,7,4,6,3,1,4,5,6,7
"354,222","1,996",1,1,13,-5,4,1,8,3,4,4,18,0,8,2,6,5,0,3,2,4,1,4,4,4,3,4,,7,5,1,2,7,3
"364,101","1,996",1,1,15,-4,3,1,3,1,4,6,7,1,6,2,0,2,2,5,2,4,2,3,1,5,3,4,,5,1,5,7,1,6
"286,127","1,995",1,0,14,3,2,1,9,1,3,2,4,0,7,5,3,8,0,7,5,7,6,7,7,1,7,7,1,2,2,7,7,6,1
"378,917","1,997",1,0,11,8,4,1,7,4,5,5,12,1,7,9,0,1,0,7,2,1,4,5,1,1,1,4,2,6,6,1,6,6,2
"252,660","1,994",1,0,11,3,1,2,6,6,4,8,1,0,4,7,6,9,0,4,5,5,6,3,2,4,6,3,4,4,6,3,4,5,2
"247,689","1,994",1,0,11,5,2,1,7,3,4,2,4,0,9,1,3,8,1,1,1,1,1,2,1,2,2,5,8,5,6,5,3,5,4
"330,551","1,996",1,0,14,3,1,1,6,9,4,3,1,0,9,4,0,5,1,3,4,3,3,5,5,1,3,1,8,1,7,6,2,1,3
"238,922","1,994",1,0,14,5,2,1,6,4,5,2,3,0,5,4,3,7,2,6,4,1,3,1,2,5,7,3,8,5,4,5,1,6,4
"298,479","1,995",1,0,12,7,1,3,6,5,5,5,2,0,10,6,3,2,0,2,5,6,6,3,4,7,6,3,8,3,3,2,3,5,1
"368,171","1,996",1,1,12,-5,1,4,6,8,5,9,2,1,4,2,6,7,0,2,5,5,1,5,5,2,5,1,,7,3,7,3,1,1
"319,976","1,996",1,0,11,8,2,3,8,9,5,9,3,0,3,7,3,9,0,4,2,4,6,5,1,3,7,5,2,5,6,5,3,5,3
"390,603","1,997",1,0,16,2,1,3,6,5,4,5,2,0,9,7,6,6,0,7,1,1,2,5,1,6,1,6,8,3,4,6,7,2,2
"329,696","1,996",1,0,12,5,1,2,2,4,4,8,2,0,8,6,6,2,3,5,1,7,5,5,1,7,2,3,8,4,5,4,5,2,4
"351,674","1,996",1,0,12,7,1,1,2,8,5,5,1,0,7,9,6,8,3,7,3,1,1,2,2,4,6,2,1,1,3,5,1,6,1
"311,550","1,995",1,0,14,5,1,1,3,5,4,3,2,0,6,7,6,6,3,6,4,5,1,4,2,5,6,2,2,3,1,3,7,3,6
"368,532","1,996",1,0,16,2,1,1,3,5,4,4,2,1,5,2,6,5,3,4,1,1,5,2,6,1,1,3,8,1,3,7,1,5,3
"277,422","1,995",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"391,219","1,997",1,1,13,-3,3,1,5,2,5,7,7,0,9,2,0,7,1,2,3,4,3,3,2,5,3,3,,5,3,5,1,7,4
"335,274","1,996",1,0,11,8,4,1,9,3,5,1,10,1,2,9,3,8,0,7,1,6,7,7,2,5,1,6,6,5,6,5,2,4,3
"376,921","1,997",1,0,15,2,2,4,8,8,5,8,5,0,4,7,3,5,2,3,7,6,5,7,5,4,3,1,3,6,4,1,5,2,4
"285,403","1,995",1,0,14,4,2,1,7,7,3,4,3,0,5,6,0,4,2,5,1,3,6,3,6,1,4,1,4,2,7,6,2,3,6
"322,634","1,996",1,0,12,9,2,1,8,4,3,5,4,0,6,9,0,7,0,7,1,7,7,2,6,7,6,7,8,5,2,5,3,6,3
"286,202","1,995",1,0,11,3,1,1,7,7,5,6,2,0,4,4,3,1,0,2,1,1,3,6,6,4,7,3,8,1,6,2,7,4,1
"95,325","1,992",1,0,12,3,1,1,1,8,4,9,1,0,8,8,3,3,0,1,6,4,3,3,5,7,2,3,1,6,2,5,6,1,1
"307,586","1,995",1,0,14,3,2,4,6,6,5,2,4,0,8,10,6,7,3,6,5,4,7,1,1,5,4,5,1,3,7,1,7,1,5
"336,028","1,996",1,0,15,2,2,1,6,7,4,3,3,0,10,3,6,6,0,5,3,4,1,6,4,5,4,3,1,5,1,4,7,2,3
"308,832","1,995",1,0,16,1,1,1,6,6,3,8,1,0,10,8,3,2,2,1,7,1,5,7,7,7,7,7,5,4,5,4,7,4,2
"378,816","1,997",1,0,16,5,1,3,8,4,3,5,2,0,6,9,6,3,0,2,7,4,7,7,2,6,4,3,8,7,5,2,5,1,1
"309,702","1,995",1,0,12,2,4,1,8,7,4,3,16,0,7,9,3,7,1,3,1,6,3,4,4,4,2,3,1,6,7,2,6,6,1
"385,593","1,997",1,0,12,6,4,1,9,1,5,4,15,0,2,5,3,8,0,7,1,7,4,1,6,6,2,6,7,1,5,3,5,3,2
"372,964","1,997",1,0,15,4,1,1,4,7,4,2,2,0,7,4,0,3,0,3,7,5,6,3,3,5,1,2,2,4,7,2,7,2,6
"331,262","1,996",1,0,16,6,2,1,8,4,4,8,5,1,7,3,6,9,3,4,3,6,1,2,4,1,1,1,7,1,2,7,5,4,5
"314,152","1,996",1,0,11,5,2,3,9,4,4,5,4,2,2,7,3,1,0,1,1,7,3,1,3,7,1,6,8,5,7,2,5,4,1
"382,819","1,997",1,0,13,2,1,1,6,7,6,7,2,0,8,3,3,4,0,4,4,2,2,3,6,3,6,5,7,6,7,3,2,4,1
"258,821","1,995",1,0,11,4,2,1,8,6,4,3,4,0,2,9,0,9,2,5,2,7,6,7,1,5,6,5,1,2,5,2,2,5,1
"15,643","1,993",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"372,005","1,997",1,0,11,2,2,1,9,6,4,2,3,0,8,7,3,1,0,2,1,1,5,2,4,2,3,7,7,2,6,1,7,4,2
"251,238","1,994",1,0,14,2,2,1,9,7,3,3,3,0,7,3,3,6,1,5,1,7,2,4,1,2,4,5,1,2,2,7,6,3,1
"343,552","1,996",1,1,13,-3,3,1,8,2,4,3,8,1,9,2,0,5,1,2,2,4,2,2,5,5,2,3,,6,5,1,2,5,6
"388,624","1,997",1,0,16,7,1,1,4,6,3,5,2,0,6,6,6,3,0,4,6,5,6,6,6,6,4,5,4,7,4,4,4,1,1
"297,402","1,995",1,0,13,1,3,1,7,1,4,1,6,0,4,2,3,5,0,2,5,6,6,4,6,3,2,3,1,5,5,2,7,5,1
"245,786","1,994",1,0,16,2,3,4,6,7,5,6,7,1,2,3,6,8,0,3,4,7,1,1,4,1,2,1,3,1,7,6,3,3,6
"321,147","1,996",1,0,11,3,2,1,5,5,3,4,4,0,3,4,3,2,0,3,4,5,7,3,7,2,2,7,3,2,6,2,6,6,2
"353,623","1,996",1,1,15,-8,1,3,4,8,4,7,1,1,7,4,3,4,2,3,3,2,1,5,5,5,2,3,,5,1,1,3,7,7
"238,290","1,994",1,0,11,3,3,1,7,5,4,5,6,0,5,5,6,4,3,4,4,2,3,4,3,1,3,3,7,4,5,4,2,7,4
"386,585","1,997",1,0,14,5,2,1,3,8,4,5,3,0,9,10,6,2,3,5,6,1,1,6,7,1,3,1,1,1,6,6,7,4,1
"300,163","1,995",1,0,16,4,2,1,6,6,4,1,4,0,5,9,6,5,3,2,1,3,3,7,3,2,7,7,2,4,3,4,5,6,3
"319,029","1,996",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"278,279","1,995",1,0,12,1,1,1,7,5,4,5,1,0,8,4,3,8,0,3,1,5,7,5,4,5,7,4,8,2,6,2,7,4,1
"371,289","1,997",1,0,15,7,2,1,3,1,4,5,3,0,9,3,3,9,1,7,5,3,4,6,3,3,3,4,5,6,4,2,5,5,6
"349,991","1,996",1,0,16,7,1,1,5,2,4,9,1,1,10,2,6,8,1,6,7,4,7,5,4,4,7,1,5,6,7,4,4,1,1
"314,919","1,996",1,0,11,8,2,1,8,3,5,2,5,0,7,7,0,5,2,6,4,2,5,4,4,2,7,2,1,2,2,5,6,7,4
"302,632","1,995",1,0,12,5,1,1,1,7,4,2,1,0,9,4,,5,0,,,,,,,,,,,,,,,,
"281,837","1,995",1,0,13,9,5,1,5,4,5,3,26,1,5,8,3,1,0,6,1,7,5,4,3,6,6,3,5,6,3,1,2,3,7
